STR_NO,STR_NA,TDATE,JTYPE,STIME,TTIME,GOO_NO,PRDTNAME,PRDTSPEC,BARCODE,PRDTDEPT,PRDTDEPTNAME,VIQTY,VIAMT,VIAJQTY,VIAJAMT,VRQTY,VRAMT,VRAJQTY,VRAJAMT,WIQTY,WIAMT,WIAJQTY,WIAJAMT,WRQTY,WRAMT,WRAJQTY,WRAJAMT,TNFIQTY,TNFIAMT,TNFOQTY,TNFOAMT,SKIQTY,SKIAMT,SKOQTY,SKOAMT,SQTY,SAMT,RQTY,RAMT,SOQTY,SOAMT,SIQTY,SIAMT,FUQTY,FUAMT,DEQTY,DEAMT
6,員林店,19-SEP-22,2,0000,0000,456434,義美優酪乳1700ml,1700ml,4710126152731,15,冷藏課,1,106.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,南湖店,19-SEP-22,2,0000,0000,749489,味王王子麵-原味 40g*5包/組,豬肉產地:台灣,4710008290179,20,米,麵,南北貨課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-32.79,0,0,0,0,14,426.72,0,0,14,426.72,0,0,0,0,0,0
9,中和店,19-SEP-22,2,0000,0000,147867,桂格顆粒燕麥飲290ml,290ml/罐,4710043026078,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.81,0,0,1,23.81,0,0,0,0,0,0
32,佳里店,19-SEP-22,2,0000,0000,453522,味全超優質巧克力牛乳936ml,936ml/盒,4710063314025,15,冷藏課,5,243.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,台南店,19-SEP-22,2,0000,0000,770469,義美好菌多100活菌發酵乳875ML,875ML,4710126153028,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,175.24,0,0,4,175.24,0,0,0,0,0,0
31,景平店,19-SEP-22,2,0000,0000,694998,純萃喝歐蕾系 紅茶拿鐵330ml,330ml,4710784966961,15,冷藏課,12,262.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,斗南店,19-SEP-22,2,0000,0000,155802,龍鳳冷凍毛豆仁,500g/包,4712867350544,16,冷凍課,0,0,0,0,-1,-85.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87.62,0,0,1,87.62,0,0,0,0,0,0
32,佳里店,19-SEP-22,2,0000,0000,600589,義美無糖台灣四季春936ml,936ml,4710126198364,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,214.3,0,0,5,214.3,0,0,0,0,0,0
18,鮮食集,19-SEP-22,2,0000,0000,550230,大拇指 柔濕巾80張 純水,80抽/包,4710970792527,27,家用紙製品課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46.02,0,0,0,0,0,0,1,33.33,0,0,1,33.33,0,0,0,0,0,0
33,八德店,19-SEP-22,2,0000,0000,604446,牧實雪凝鮮奶 900ml/瓶, 900ml/瓶,4718009780040,15,冷藏課,8,1035.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,581,0,0,6,581,0,0,0,0,0,0
12,忠孝店,19-SEP-22,2,0000,0000,280412,寶路乾糧牛肉及蔬菜口味 3kg,3kg,9334214022932,22,寵物課,4,872.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,241.9,0,0,1,241.9,0,0,0,0,0,0
10,土城店,19-SEP-22,2,0000,0000,998199,殺菌蛋黃液,10袋/箱,,18,烘焙課,1,2913.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,雙十店,19-SEP-22,2,0000,0000,434400,大漢傳統板豆腐(非基因改造)400g/盒,400g/盒,4711022100642,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.18,0,0,0,0,0,0,7,193.34,0,0,7,193.34,0,0,0,0,0,0
14,斗南店,19-SEP-22,2,0000,0000,447177,比菲多發酵乳-減糖纖維1795ml/瓶,1795ml,4710784966558,15,冷藏課,4,307.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,225.72,0,0,3,225.72,0,0,0,0,0,0
10,土城店,19-SEP-22,2,0000,0000,446841,原味小餐包12入,32gX12入±9%/包,,18,烘焙課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,557.1,0,0,15,557.1,0,0,0,0,0,0
13,中壢店,19-SEP-22,2,0000,0000,143468,冷藏肉-豬二層肉 (嘉)/公斤,公斤,4712523162085,14,肉品課,3.4,979.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,忠孝店,19-SEP-22,2,0000,0000,881721,光泉OAT燕麥奶-可可榛果936ml,936ml,4710105010441,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68.57,0,0,1,68.57,0,0,0,0,0,0
39,頭份店,19-SEP-22,2,0000,0000,375216,林鳳營益生菌優酪乳(無加糖)939ml,939ml/瓶,4710063338458,15,冷藏課,16,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,頭份店,19-SEP-22,2,0000,0000,445968,每日C果肉有感 100%柳橙綜合果汁,,4710063426803,15,冷藏課,12,1163.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,400,0,0,4,400,0,0,0,0,0,0
32,佳里店,19-SEP-22,2,0000,0000,602241,KIRIN-午後紅茶-原味紅茶1500ml,1500ml,4909411086275,21,飲料課,8,637.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,佳里店,19-SEP-22,2,0000,0000,291870,光泉果汁時刻-100%葡萄綜合果汁2300,2300ml,4710105019338,15,冷藏課,5,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180,0,0,1,180,0,0,0,0,0,0
37,鳳山店,19-SEP-22,2,0000,0000,186453,大拇指男單色棉船襪  6入 深麻灰#24~26cm,,,57,男女內著課,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57.14,0,0,1,57.14,0,0,0,0,0,0
39,頭份店,19-SEP-22,2,0000,0000,804210,*雅方凍豆腐  300g/盒,,4711634002297,16,冷凍課,60,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,佳里店,19-SEP-22,2,0000,0000,495093,*桂格喝的燕麥(原味)290ml,290ml/罐,4710043024562,15,冷藏課,5,118.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,71.43,0,0,3,71.43,0,0,0,0,0,0
30,碧潭店,19-SEP-22,2,0000,0000,639768,義美低糖豆奶1000ml/瓶,1000ml,4710126199200,15,冷藏課,12,345.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,182.88,0,0,6,182.88,0,0,0,0,0,0
33,八德店,19-SEP-22,2,0000,0000,248136,統一瑞穗低脂鮮乳 930ml/盒,930ml/盒,4710088434685,15,冷藏課,10,761.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,340,0,0,4,340,0,0,0,0,0,0
37,鳳山店,19-SEP-22,2,0000,0000,567813,光泉無加糖優酪乳900ml/瓶,900ml,4710105010601,15,冷藏課,0,0,0,0,-4,-260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,土城店,19-SEP-22,2,0000,0000,346082,冷藏肉-雞里肌肉/大包裝(超秦) 公斤,kg,,14,肉品課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.03,-162.6782,0,0,0,0,6.974,1458,0,0,6.974,1458,0,0,0,0,0,0
16,南湖店,19-SEP-22,2,0000,0000,395313,味好美七味唐辛子,28G,4718262021904,25,食用油&罐頭醬料課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-38.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,南湖店,19-SEP-22,2,0000,0000,961752,康寶雞湯塊,100g,4710254020391,25,食用油&罐頭醬料課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-38.9,0,0,0,0,3,151.44,0,0,3,151.44,0,0,0,0,0,0
39,頭份店,19-SEP-22,2,0000,0000,695382,愛家環保分解袋-薰衣草(中),中-36張,4710660884488,69,家庭清潔洗劑課,30,1272.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,128.58,0,0,3,128.58,0,0,0,0,0,0
30,碧潭店,19-SEP-22,2,0000,0000,553149,光泉黃金豆米漿 1857ml/瓶,1857ml/瓶,4710105015255,15,冷藏課,0,0,0,0,-3,-155.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54.29,0,0,1,54.29,0,0,0,0,0,0
96,雙十店,19-SEP-22,2,0000,0000,721467,旺來旺 宮崎海帶芽湯,60g,4713958241680,20,米,麵,南北貨課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,雙十店,19-SEP-22,2,0000,0000,787765,金岡芝麻醬 320g/瓶,320g/瓶,4710933080173,25,食用油&罐頭醬料課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,碧潭店,19-SEP-22,2,0000,0000,816582,統一多多-草莓  170ml*6/組,170ml*6瓶/組,4710088820204,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57.14,0,0,1,57.14,0,0,0,0,0,0
9,中和店,19-SEP-22,2,0000,0000,248136,統一瑞穗低脂鮮乳 930ml/盒,930ml/盒,4710088434685,15,冷藏課,5,380.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1105,0,0,13,1105,0,0,0,0,0,0
32,佳里店,19-SEP-22,2,0000,0000,194007,統一多多-原味  170ml*6/組,170ml*6瓶/組,4710088820976,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57.14,0,0,1,57.14,0,0,0,0,0,0
32,佳里店,19-SEP-22,2,0000,0000,950496,*統一左岸咖啡館-曼特寧風味咖啡,240ml,4710088639967,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.86,0,0,1,22.86,0,0,0,0,0,0
39,頭份店,19-SEP-22,2,0000,0000,567813,光泉無加糖優酪乳900ml/瓶,900ml,4710105010601,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68.57,0,0,1,68.57,0,0,0,0,0,0
39,頭份店,19-SEP-22,2,0000,0000,626394,*光泉富維他牛乳 400ml/盒,400ml/盒,4710105044026,15,冷藏課,7,179.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,302.87,0,0,11,302.87,0,0,0,0,0,0
6,員林店,19-SEP-22,2,0000,0000,569987,光泉豆漿-無加糖鮮豆漿1857ml,,4710105015781,15,冷藏課,6,311.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,214.3,0,0,4,214.3,0,0,0,0,0,0
34,中崙店,19-SEP-22,2,0000,0000,127911,光泉豆漿--黑芝麻鮮豆漿 1857ml,,4710105015798,15,冷藏課,6,311.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,217.16,0,0,4,217.16,0,0,0,0,0,0
7,台南店,19-SEP-22,2,0000,0000,224257,冷藏肉-豬小里肌(思牧)/公斤,kg,,14,肉品課,5.2,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,忠孝店,19-SEP-22,2,0000,0000,759162,Panasonic3門變頻鋼板冰箱500L 絲紋灰,NR-C501XV-L(絲紋灰),4717523305876,42,大家電,0,0,0,0,0,0,0,0,1,35760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,忠孝店,19-SEP-22,2,0000,0000,623967,味全品味典藏純鮮奶酪90g*3入,90g*3入,4710063337680,15,冷藏課,16,717.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49.52,0,0,1,49.52,0,0,0,0,0,0
3,忠明店,19-SEP-22,2,0000,0000,401297,統一陽光糙米漿  1858ml/瓶,1858ml/瓶,4710088432513,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,165.72,0,0,3,165.72,0,0,0,0,0,0
16,南湖店,19-SEP-22,2,0000,0000,648411,統一木瓜牛乳  478ml*3/組,478ml*3盒/組,4710088434432,15,冷藏課,8,604.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,560,0,0,7,560,0,0,0,0,0,0
96,雙十店,19-SEP-22,2,0000,0000,585411,椰奶麵包,80g +-9%個,,18,烘焙課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15.24,0,0,0,0,0,0,2,33.33,0,0,2,33.33,0,0,0,0,0,0
96,雙十店,19-SEP-22,2,0000,0000,678822,奶油酥皮肉鬆麵包,120g±9%/個,,18,烘焙課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28.58,0,0,0,0,0,0,2,45.72,0,0,2,45.72,0,0,0,0,0,0
9,中和店,19-SEP-22,2,0000,0000,701338,光泉牛乳-果汁 936ml/瓶,936ml/瓶,4710105010144,15,冷藏課,5,329.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,247.6,0,0,4,247.6,0,0,0,0,0,0
96,雙十店,19-SEP-22,2,0000,0000,129015,(蔥阿伯)手工水餃-高麗菜豬肉,880公克(約40顆入),4712867140190,16,冷凍課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,雙十店,19-SEP-22,2,0000,0000,535150,義美e家小館-蝦仁炒飯 270g/包,270g/包,4710126095458,16,冷凍課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34.02,0,0,0,0,0,0,1,52.38,0,0,1,52.38,0,0,0,0,0,0
30,碧潭店,19-SEP-22,2,0000,0000,533958,冠軍法國麵包,265g +-9%個,,18,烘焙課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-79.98,0,0,0,0,18,800.04,0,0,18,800.04,0,0,0,0,0,0
12,忠孝店,19-SEP-22,2,0000,0000,341772,金農米 履歷一等 黑土日曬米6kg,6kg,4713260000722,20,米,麵,南北貨課,80,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2093,0,0,7,2093,0,0,0,0,0,0
30,碧潭店,19-SEP-22,2,0000,0000,427174,(e)冷藏肉-台糖豬白肉火鍋片300g/盒,300g/盒,,14,肉品課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,忠孝店,19-SEP-22,2,0000,0000,861835,味全萬丹酪農戶限定鮮乳 1857ml/瓶,1857ml/瓶,4710063337895,15,冷藏課,6,1025.58,0,0,-22,-3760.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2240,0,0,12,2240,1,215,0,0,0,0
32,佳里店,19-SEP-22,2,0000,0000,585767,簡單點優酪乳-無糖  939ml/瓶,939ml/瓶,4710063334313,15,冷藏課,3,164.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,113.34,0,0,2,113.34,0,0,0,0,0,0
10,土城店,19-SEP-22,2,0000,0000,881691,福樂超能蛋白牛乳奶茶口味 936ml/盒,936ml/盒,4710339006814,15,冷藏課,5,312.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,平鎮店,19-SEP-22,2,0000,0000,741762,台灣雙色糯玉米(2入)400g+-5%/盒,400g+-5%/盒,,11,蔬菜課,15,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,397,0,0,9,397,0,0,0,0,0,0
32,佳里店,19-SEP-22,2,0000,0000,573729,義美古早傳統豆奶-原味 2000ml/瓶,2000ml/瓶,4710126194397,15,冷藏課,10,529.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57.14,0,0,1,57.14,0,0,0,0,0,0
96,雙十店,19-SEP-22,2,0000,0000,995109,義美天然取向蘇打餅乾鮮蔥330g/袋,330g/袋,4710126004542,23,糖果餅乾課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,109.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,鮮食集,19-SEP-22,2,0000,0000,848078,春風酒精抗菌擦20抽(3包入),20抽*3包,4712425027260,27,家用紙製品課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,104.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,湳雅店,19-SEP-22,2,0000,0000,171756,山東白蘿蔔-700g+-5%/條,700g+-5%/條,4713327402391,11,蔬菜課,120,4560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,4320,0,0,96,4320,0,0,0,0,0,0
33,八德店,19-SEP-22,2,0000,0000,143468,冷藏肉-豬二層肉 (嘉)/公斤,公斤,4712523162085,14,肉品課,6.7,1929.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,頭份店,19-SEP-22,2,0000,0000,196185,每日C 100%柳橙汁 800ml/瓶,800ml/瓶(PET瓶 ),4710063423970,15,冷藏課,16,973.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,187.61,0,0,3,187.61,0,0,0,0,0,0
31,景平店,19-SEP-22,2,0000,0000,742785,得意易手抽抽取式廚房紙巾100抽*3包,100抽*3包,4710104028355,27,家用紙製品課,8,583.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,斗南店,19-SEP-22,2,0000,0000,884892,SKB迷你舒壓本 棕熊,NB-2201/SKB,4710677056878,38,文具,0,0,0,0,-3,-411.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,土城店,19-SEP-22,2,0000,0000,626397,光泉高鈣牛乳 936ml/盒,936ml/盒,4710105010267,15,冷藏課,4,260.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65.71,0,0,1,65.71,0,0,0,0,0,0
13,中壢店,19-SEP-22,2,0000,0000,677034,義美高纖燕麥奶(無加糖)375ml/瓶,375ML,4710126195905,15,冷藏課,10,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.71,0,0,1,25.71,0,0,0,0,0,0
16,南湖店,19-SEP-22,2,0000,0000,277116,*大成經典白蛋6入/盒,324g,4710701320036,15,冷藏課,150,4320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0,0,1,38,0,0,0,0,0,0
10,土城店,19-SEP-22,2,0000,0000,201378,義美錫蘭紅茶,946ml,4710126198180,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-145.72,0,0,0,0,6,257.16,0,0,6,257.16,0,0,0,0,0,0
16,南湖店,19-SEP-22,2,0000,0000,20358,玉米粉 500g/包,500g/包,4710943100847,25,食用油&罐頭醬料課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-28.31,0,0,0,0,2,80,0,0,2,80,0,0,0,0,0,0
16,南湖店,19-SEP-22,2,0000,0000,753471,屏大薄鹽醬油膏 670g/瓶,670g/瓶,4712523590178,25,食用油&罐頭醬料課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-493.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,台南店,19-SEP-22,2,0000,0000,948871,養樂多活菌發酵乳  100ml*10瓶/組,,4711080010112,15,冷藏課,0,0,0,0,-34,-1942.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1156.21,0,0,16,1156.21,0,0,0,0,0,0
6,員林店,19-SEP-22,2,0000,0000,975030,統一陽光低糖高纖豆漿450ml/盒,450ml,4710088435323,15,冷藏課,12,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32.38,0,0,2,32.38,0,0,0,0,0,0
37,鳳山店,19-SEP-22,2,0000,0000,626796,福樂蘋果牛乳936ml,936ml,4710339006456,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,279.99,0,0,6,279.99,0,0,0,0,0,0
10,土城店,19-SEP-22,2,0000,0000,605448,SWISS MISS香醇牛奶可可粉,28克*10包,015700052013,26,沖調課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-92.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,中和店,19-SEP-22,2,0000,0000,750387,台灣大白菜-公斤-潤福,kg,,11,蔬菜課,13,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,780,0,0,13,780,0,0,0,0,0,0
3,忠明店,19-SEP-22,2,0000,0000,127491,CHIQ 視訊盒MP6-F01,MP6-F01,4711229592226,41,電視及音響,0,0,0,0,0,0,0,0,1,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,頭份店,19-SEP-22,2,0000,0000,701558,光泉低脂鮮乳 936ml/盒,936ml/盒,4710105010182,15,冷藏課,20,1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,93,0,0,1,93,0,0,0,0,0,0
10,土城店,19-SEP-22,2,0000,0000,347698,味好美黑胡椒粉 30g/瓶,30g/瓶,6901844307215,25,食用油&罐頭醬料課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-28.88,0,0,0,0,1,42.86,0,0,1,42.86,0,0,0,0,0,0
1,平鎮店,19-SEP-22,2,0000,0000,564811,每日C 100%葡萄汁綜合果汁1300ml/瓶,1300ml/瓶,4710063414893,15,冷藏課,12,1163.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,195.24,0,0,2,195.24,0,0,0,0,0,0
96,雙十店,19-SEP-22,2,0000,0000,882606,大拇指竹炭水600ml/瓶,600ml/瓶,4710970809973,21,飲料課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,台東店,19-SEP-22,2,0000,0000,931422,光泉果汁時刻-戀戀芭芒柳果汁375ml,375ml,4710105038827,15,冷藏課,4,100.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.67,0,0,1,26.67,0,0,0,0,0,0
13,中壢店,19-SEP-22,2,0000,0000,280577,統一LP33機能優酪乳  1830ml/瓶,1830ml/瓶,4710088820754,15,冷藏課,18,1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1209.5,0,0,10,1209.5,0,0,0,0,0,0
33,八德店,19-SEP-22,2,0000,0000,580743,小丹麥三星蔥酥,65±6g/個，90個/箱,4713375993049,18,烘焙課,2,2672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,中和店,19-SEP-22,2,0000,0000,445968,每日C果肉有感 100%柳橙綜合果汁,,4710063426803,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,319.05,0,0,3,319.05,0,0,0,0,0,0
30,碧潭店,19-SEP-22,2,0000,0000,605742,(e)冷藏肉-豬軟骨(雅) 400g/盒,400g/盒,,14,肉品課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,碧潭店,19-SEP-22,2,0000,0000,607710,(e)冷藏肉-豬梅花火鍋片(和)400g/盒,400g/盒,,14,肉品課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,土城店,19-SEP-22,2,0000,0000,959400,悅氏檸檬紅茶2000ml,2000ml/瓶,4710632009451,21,飲料課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-27.38,0,0,0,0,3,102.87,0,0,3,102.87,0,0,0,0,0,0
2,湳雅店,19-SEP-22,2,0000,0000,115401,義美芋頭包子(奶素),60g*6粒/包,4710126091528,16,冷凍課,12,605.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,165.72,0,0,3,165.72,0,0,0,0,0,0
18,鮮食集,19-SEP-22,2,0000,0000,478545,台酒麻油雞袋麵,200g*3入/袋,4710199109274,20,米,麵,南北貨課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,員林店,19-SEP-22,2,0000,0000,323950,KEYWAY LE-600 Best600直取式整理箱,433x600x320mm/61L,4711713613130,31,家俱與收納課,0,0,0,0,-1,-560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,八德店,19-SEP-22,2,0000,0000,223626,滿漢原味香腸360g/盒,360g / 盒,4710088442185,15,冷藏課,0,0,0,0,-2,-232.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1323.8,0,0,10,1323.8,0,0,0,0,0,0
10,土城店,19-SEP-22,2,0000,0000,448584,林鳳營特濃重乳優格80g*3杯,80g*3杯/組,4710063338267,15,冷藏課,8,400.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
