STR_NO,STR_NA,TDATE,JTYPE,STIME,TTIME,GOO_NO,PRDTNAME,PRDTSPEC,BARCODE,PRDTDEPT,PRDTDEPTNAME,VIQTY,VIAMT,VIAJQTY,VIAJAMT,VRQTY,VRAMT,VRAJQTY,VRAJAMT,WIQTY,WIAMT,WIAJQTY,WIAJAMT,WRQTY,WRAMT,WRAJQTY,WRAJAMT,TNFIQTY,TNFIAMT,TNFOQTY,TNFOAMT,SKIQTY,SKIAMT,SKOQTY,SKOAMT,SQTY,SAMT,RQTY,RAMT,SOQTY,SOAMT,SIQTY,SIAMT,FUQTY,FUAMT,DEQTY,DEAMT
2,湳雅店,26-SEP-22,2,0000,0000,512706,每日C果肉有感100%柳橙綜合果汁,800ml/瓶,4710063426612,15,冷藏課,10,608.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63.81,0,0,1,63.81,0,0,0,0,-1,-60.87
10,土城店,26-SEP-22,2,0000,0000,639795,飲冰室茶集-綠奶茶  400ml/盒,,4710088434548,15,冷藏課,10,196.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,60,0,0,3,60,0,0,0,0,0,0
13,中壢店,26-SEP-22,2,0000,0000,865884,BRITA純淨濾水壺(萊姆綠) XL,Style XL,4006387086190,33,廚房與餐具用品課,12,15984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,台東店,26-SEP-22,2,0000,0000,860064,羅技K835 TKL+G102鍵鼠組(黑),KEYL256D,843215604782,47,電器3C配件,0,0,0,0,-1,-1529.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,中崙店,26-SEP-22,2,0000,0000,642501,白鴿小蒼蘭抗菌洗衣精補充包,,4710186187711,69,家庭清潔洗劑課,30,2771.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92.38,0,0,1,92.38,0,0,0,0,0,0
30,碧潭店,26-SEP-22,2,0000,0000,968535,桂格燕麥堅果王-920ML/瓶,920ML,4710043030440,15,冷藏課,10,514.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51.43,0,0,1,51.43,0,0,0,0,0,0
9,中和店,26-SEP-22,2,0000,0000,626796,福樂蘋果牛乳936ml,936ml,4710339006456,15,冷藏課,10,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,242.85,0,0,5,242.85,0,0,0,0,0,0
16,南湖店,26-SEP-22,2,0000,0000,244089,桂格每日營養穀珍黑穀珍寶,27g*10包/袋,4710043045871,26,沖調課,60,4457.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,419.99,0,0,5,419.99,0,0,0,0,0,0
13,中壢店,26-SEP-22,2,0000,0000,485748,牛蕃茄-600g+-5%/盒,600g+-5%/盒,4713327269390,11,蔬菜課,41,3485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2025,0,0,22,2025,0,0,0,0,0,0
6,員林店,26-SEP-22,2,0000,0000,674367,禾聯 視訊盒MH2-F01,MH2-F01,4710273761855,41,電視及音響,0,0,0,0,0,0,0,0,1,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,台東店,26-SEP-22,2,0000,0000,911055,福樂鈣多多全脂牛乳 936ml/盒, 936ml/盒,4710339003721,15,冷藏課,12,788.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,118.1,0,0,2,118.1,0,0,0,0,0,0
1,平鎮店,26-SEP-22,2,0000,0000,552327,白鴿抗病毒低泡洗衣精-茉莉3500g,3500g,4710186187865,69,家庭清潔洗劑課,4,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,湳雅店,26-SEP-22,2,0000,0000,907258,MSM細緻麻將涼夏蓆-雙人,150*180cm,4713227081689,32,家用紡品,0,0,0,0,-2,-2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,土城店,26-SEP-22,2,0000,0000,248100,統一飲冰室茶集-紅奶茶  400ml/盒,400ml/盒,4710088435491,15,冷藏課,10,196.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-18.43,0,0,0,0,1,20,0,0,1,20,0,0,0,0,0,0
30,碧潭店,26-SEP-22,2,0000,0000,427174,(e)冷藏肉-台糖豬白肉火鍋片300g/盒,300g/盒,,14,肉品課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,忠孝店,26-SEP-22,2,0000,0000,150799,光泉米漿 936ml/瓶,936ml/瓶,4710105011011,15,冷藏課,8,236.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,243.84,0,0,8,243.84,0,0,0,0,0,0
12,忠孝店,26-SEP-22,2,0000,0000,881739,光泉OAT燕麥奶-可可榛果375ml,375ml,4710105038681,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.57,0,0,1,28.57,0,0,0,0,0,0
10,土城店,26-SEP-22,2,0000,0000,853203,天仁阿薩姆紅茶 120g/罐,120g/罐,4711967313022,26,沖調課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-234.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,中崙店,26-SEP-22,2,0000,0000,211939,統一AB優酪乳-原味  1830ml/瓶,,4710088432803,15,冷藏課,9,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,515.25,0,0,4,515.25,0,0,0,0,0,0
7,台南店,26-SEP-22,2,0000,0000,600510,〈福樂〉自然零無加糖優酪乳1700ml,1700ML/瓶,4710339005107,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,611.4,0,0,6,611.4,0,0,0,0,0,0
17,台東店,26-SEP-22,2,0000,0000,484132,百威啤酒 330mlx6罐/組,330mlx6罐/組,6916058812127,24,啤酒與烈酒課,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,375.24,0,0,2,375.24,0,0,0,0,0,0
10,土城店,26-SEP-22,2,0000,0000,517132,廣達香肉醬-原味 150gx3罐/組,150gx3罐/組 豬肉產地:台灣,4710320224852,25,食用油&罐頭醬料課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-80.28,0,0,0,0,2,194.28,0,0,2,194.28,0,0,0,0,0,0
10,土城店,26-SEP-22,2,0000,0000,404287,得意的一天100%義大利橄欖油1L/瓶,1L,8007270702155,25,食用油&罐頭醬料課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-234.41,0,0,0,0,4,1100.96,0,0,4,1100.96,0,0,0,0,0,0
30,碧潭店,26-SEP-22,2,0000,0000,837801,(f)美國冷藏安格斯牛肩小排燒烤片,250g/盒,,14,肉品課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,雙十店,26-SEP-22,2,0000,0000,698763,桂冠中沙拉  200g/包,200g/包,4710011403320,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,101.73,0,0,0,0,0,0,1,40,0,0,1,40,0,0,0,0,0,0
96,雙十店,26-SEP-22,2,0000,0000,902424,晶典小品濃咖啡凍4入組100g*4入,100g*4,4710105501291,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,171.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,碧潭店,26-SEP-22,2,0000,0000,196248,統一LP33機能優酪乳  500ml/瓶,500ml/瓶,4710088435071,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,171.44,0,0,4,171.44,0,0,0,0,0,0
16,南湖店,26-SEP-22,2,0000,0000,886245,真空鮭魚片,415g+-10%/片,4717294559409,16,冷凍課,0,0,0,0,-9,-1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1434,0,0,6,1434,0,0,0,0,0,0
18,鮮食集,26-SEP-22,2,0000,0000,415665,澡享Body愛抗菌沐浴乳(月桃梔子花),900公克,4713043260855,28,美容用品課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,165.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,頭份店,26-SEP-22,2,0000,0000,375243,林鳳營益生菌優酪乳1750ml,1750ml/瓶,4710063338434,15,冷藏課,9,1036.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,南湖店,26-SEP-22,2,0000,0000,260481,台灣青江菜250g+-5%/袋,250g+-5%/袋,4717060203093,11,蔬菜課,227,6129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,4810,0,0,167,4810,0,0,0,0,0,0
16,南湖店,26-SEP-22,2,0000,0000,728739,義美葡萄QQ糖巧克球135g/盒,135g/盒,4710126036758,23,糖果餅乾課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-72.65,0,0,0,0,4,297.16,0,0,4,297.16,0,0,0,0,0,0
10,土城店,26-SEP-22,2,0000,0000,438383,白鴿防霉抗菌天然濃縮洗衣精-補充包,2000g/包,4710186184208,69,家庭清潔洗劑課,48,4434.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,646.66,0,0,7,646.66,0,0,0,0,0,0
18,鮮食集,26-SEP-22,2,0000,0000,218835,台灣搵醬胡麻豆乳醬200g,200g,4710063045400,25,食用油&罐頭醬料課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,中崙店,26-SEP-22,2,0000,0000,784597,美國馬鈴薯600g+-5%/袋,600g+-5%/袋,4717060106585,11,蔬菜課,20,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1020,0,0,17,1020,0,0,0,0,0,0
39,頭份店,26-SEP-22,2,0000,0000,694917,桂格濃湯燕麥-番茄牛肉風味,46G*5,4710043045307,26,沖調課,12,1119.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,南湖店,26-SEP-22,2,0000,0000,672760,阿嬤ㄟ四神豬肚豬腸湯,1800g,4712795666762,16,冷凍課,10,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,189.52,0,0,1,189.52,0,0,0,0,0,0
2,湳雅店,26-SEP-22,2,0000,0000,853530,靠得住草本抑菌衛生棉35cm8片X3入,35cm8片X3入,4710036605617,27,家用紙製品課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,860.02,0,0,7,860.02,0,0,0,0,0,0
96,雙十店,26-SEP-22,2,0000,0000,66748,樂事九州岩燒海苔 97g,97g/包,4710543119119,23,糖果餅乾課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,56.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,雙十店,26-SEP-22,2,0000,0000,904560,茱蒂絲純花生醬三明治餅乾,180g,9556121002887,23,糖果餅乾課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,湳雅店,26-SEP-22,2,0000,0000,664313,義美檸檬紅茶946ml,946ml,4710126198401,15,冷藏課,20,893.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,鮮食集,26-SEP-22,2,0000,0000,444455,珍珍沖繩黑糖魷魚,75g,4710030112463,23,糖果餅乾課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,嘉義店,26-SEP-22,2,0000,0000,938613,愛心園山東饅頭6入/包840g,,4716596892252,15,冷藏課,8,785.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,忠明店,26-SEP-22,2,0000,0000,881745,光泉牛乳-花生可可牛乳290ml,290ml,4710105024769,15,冷藏課,6,150.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,台南店,26-SEP-22,2,0000,0000,248100,統一飲冰室茶集-紅奶茶  400ml/盒,400ml/盒,4710088435491,15,冷藏課,20,392.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,280,0,0,14,280,0,0,0,0,0,0
30,碧潭店,26-SEP-22,2,0000,0000,761519,福樂頂級希臘式無加糖優酪500g,500g,4710339006272,15,冷藏課,30,3810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2301.9,0,0,23,2301.9,0,0,0,0,0,0
3,忠明店,26-SEP-22,2,0000,0000,618435,統一瑞穗調味乳-麥芽  930ml/瓶,930ml/瓶,4710088823311,15,冷藏課,2,126.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,佳里店,26-SEP-22,2,0000,0000,114255,植物的優蜂蜜草莓優格240g*2,240g*2,4710784967913,15,冷藏課,20,1133.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,180,0,0,3,180,0,0,0,0,0,0
32,佳里店,26-SEP-22,2,0000,0000,222567,燒ゑ慢燒牛奶(原味乳飲品)1000ml,1000ml,4710616590173,15,冷藏課,3,182.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,121.9,0,0,2,121.9,0,0,0,0,0,0
10,土城店,26-SEP-22,2,0000,0000,250359,義美純麥取向蘇打餅乾 410g,410g/盒,4710126001121,23,糖果餅乾課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-56.54,0,0,0,0,1,63.81,0,0,1,63.81,0,0,0,0,0,0
10,土城店,26-SEP-22,2,0000,0000,478272,青椒 600g+-5%/袋, 600g+-5%/袋,4713327268492,11,蔬菜課,20,1580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2047,0,0,23,2047,0,0,0,0,0,0
96,雙十店,26-SEP-22,2,0000,0000,231333,小磨坊 麻辣花椒粒(純素)10g/包,10g/包,4710059059015,25,食用油&罐頭醬料課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,雙十店,26-SEP-22,2,0000,0000,942030,*安安辣椒醬,130G,4710386123243,25,食用油&罐頭醬料課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,平鎮店,26-SEP-22,2,0000,0000,479469,活益比菲多-減糖降卡 1650ml/瓶,1650ml/瓶,4710784962581,15,冷藏課,9,643.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,493.32,0,0,7,493.32,0,0,0,0,0,0
16,南湖店,26-SEP-22,2,0000,0000,263823,桂格日安細麥片 500g,500g/盒,4710043102017,26,沖調課,24,1097.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,鳳山店,26-SEP-22,2,0000,0000,684892,統一LP33機能優酪乳  900ml/瓶,,4710088435088,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,142.86,0,0,2,142.86,0,0,0,0,0,0
37,鳳山店,26-SEP-22,2,0000,0000,729313,統一AB優酪乳-無糖  902ml/瓶,902ml/瓶,4710088821805,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68.57,0,0,1,68.57,0,0,0,0,0,0
1,平鎮店,26-SEP-22,2,0000,0000,226569,冷藏肉-雞胸殼(大成)公斤,18公斤/箱,,14,肉品課,30,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.383,1820,0,0,36.383,1820,0,0,0,0,0,0
9,中和店,26-SEP-22,2,0000,0000,130833,統一AB優酪乳-原味  206ml/瓶,206ml/瓶,4710088432933,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.9,0,0,1,21.9,0,0,0,0,0,0
10,土城店,26-SEP-22,2,0000,0000,248136,統一瑞穗低脂鮮乳 930ml/盒,930ml/盒,4710088434685,15,冷藏課,15,1142.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-71.5,0,0,0,0,4,340,0,0,4,340,0,0,0,0,0,0
12,忠孝店,26-SEP-22,2,0000,0000,560256,統一純喫茶-紅茶  650ml/盒,650ml/盒,4710088639783,15,冷藏課,20,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,272.35,0,0,13,272.35,0,0,0,0,0,0
32,佳里店,26-SEP-22,2,0000,0000,932349,光泉果汁時刻-芭樂青檸果汁936ml,,4710105012735,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,106.66,0,0,2,106.66,0,0,0,0,0,0
13,中壢店,26-SEP-22,2,0000,0000,618429,統一陽光黃金豆豆漿-無糖 1858ml/瓶,1858ml/瓶,4710088823342,15,冷藏課,18,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,991.46,0,0,18,991.46,0,0,0,0,0,0
12,忠孝店,26-SEP-22,2,0000,0000,353903,光泉牛乳-綠豆沙 400ml/瓶,400ml/瓶,4710105051925,15,冷藏課,6,154.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,82.86,0,0,3,82.86,0,0,0,0,0,0
3,忠明店,26-SEP-22,2,0000,0000,793569,光泉OAT燕麥奶936ml/瓶,936ml/瓶,4710105011431,15,冷藏課,10,714,0,0,-3,-214.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68.57,0,0,1,68.57,0,0,0,0,0,0
7,台南店,26-SEP-22,2,0000,0000,390801,福樂自然零牛奶優酪乳  150ml/瓶,150ml/瓶,4710339003400,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,371.42,0,0,30,371.42,0,0,0,0,0,0
10,土城店,26-SEP-22,2,0000,0000,615072,(e)冷藏肉-雞小腿(大成) 400g/盒,400g/盒,,14,肉品課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,景平店,26-SEP-22,2,0000,0000,957684,雅方古早味冰棒-清冰 5支/盒,5支/盒,4711634004246,16,冷凍課,0,0,0,0,-2,-64.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,66.66,0,0,2,66.66,0,0,0,0,0,0
13,中壢店,26-SEP-22,2,0000,0000,762553,超經濟150cm淋浴軟管s,管長150cm,4710635862053,34,家庭修繕,0,0,0,0,-1,-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,南湖店,26-SEP-22,2,0000,0000,173070,完美封漏夜用棉柔28cm12片*3包,28cm 12片*3包,4710036599312,27,家用紙製品課,16,2224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,碧潭店,26-SEP-22,2,0000,0000,599443,尊爵G1 1包,焦油1mg 尼古丁0.1mg,4711588171308,29,煙草課,200,16476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,885.71,0,0,10,885.71,0,0,0,0,0,0
1,平鎮店,26-SEP-22,2,0000,0000,911055,福樂鈣多多全脂牛乳 936ml/盒, 936ml/盒,4710339003721,15,冷藏課,20,1314.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,236.2,0,0,4,236.2,0,0,0,0,0,0
3,忠明店,26-SEP-22,2,0000,0000,560256,統一純喫茶-紅茶  650ml/盒,650ml/盒,4710088639783,15,冷藏課,20,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,104.75,0,0,5,104.75,0,0,0,0,0,0
39,頭份店,26-SEP-22,2,0000,0000,553005,光泉茉莉茶園-蘋果紅茶600ml/瓶,TR600ml/瓶,4710105065175,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,91.44,0,0,4,91.44,0,0,0,0,0,0
12,忠孝店,26-SEP-22,2,0000,0000,535068,泰山冰鎮水果茶,,4710095085603,15,冷藏課,0,0,0,0,-14,-236.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,57.15,0,0,3,57.15,0,0,0,0,0,0
31,景平店,26-SEP-22,2,0000,0000,375793,越南青花菜 180g+-5%/粒,180g+-5%/粒,,11,蔬菜課,72,3744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1760,0,0,32,1760,0,0,0,0,0,0
96,雙十店,26-SEP-22,2,0000,0000,975030,統一陽光低糖高纖豆漿450ml/盒,450ml,4710088435323,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28.18,0,0,0,0,0,0,1,16.19,0,0,1,16.19,0,0,0,0,0,0
2,湳雅店,26-SEP-22,2,0000,0000,688311,光泉牛乳-果汁1857ml/瓶,1857ml/瓶,4710105015620,15,冷藏課,12,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,622.85,0,0,5,622.85,0,0,0,0,0,0
10,土城店,26-SEP-22,2,0000,0000,190179,雅方火鍋小豆皮 200g/盒,200g/盒,4711634002587,20,米,麵,南北貨課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88.57,0,0,1,88.57,0,0,0,0,0,0
39,頭份店,26-SEP-22,2,0000,0000,479541,純萃喝-曼特寧  275ml/瓶,275ml/瓶,4710784962574,15,冷藏課,24,588.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,109.5,0,0,5,109.5,0,0,0,0,0,0
6,員林店,26-SEP-22,2,0000,0000,868387,MSM雪峰山藤坐墊-3人,45x150cm(±2cm),4713227082938,32,家用紡品,0,0,0,0,-8,-2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,台南店,26-SEP-22,2,0000,0000,696198,巴黎萊雅金緻護髮精油玫瑰精華,100ml,4935421260053,28,美容用品課,3,1403.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,雙十店,26-SEP-22,2,0000,0000,262174,餐包12入,400g±9%/包,4710970686178,18,烘焙課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.28,0,0,0,0,0,0,1,52.38,0,0,1,52.38,0,0,0,0,0,0
34,中崙店,26-SEP-22,2,0000,0000,910935,泡舒海鹽洗潔精10kg,10kg,4710186065552,69,家庭清潔洗劑課,5,2623.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,八德店,26-SEP-22,2,0000,0000,688749,五月花厚棒抽取衛生紙90抽*4包,90抽*4包,4710104027198,27,家用紙製品課,24,1751.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,南湖店,26-SEP-22,2,0000,0000,425748,Paldo鐵板辣雞炒麵-醬油風味520g/袋,520g/袋,648436101368,66,進口食品課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-302.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,佳里店,26-SEP-22,2,0000,0000,512706,每日C果肉有感100%柳橙綜合果汁,800ml/瓶,4710063426612,15,冷藏課,5,304.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,忠孝店,26-SEP-22,2,0000,0000,440211,智利富士蘋果(約160克+-5%)/粒,#113  160克/粒 70%,,12,水果課,1130,16950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,3411,0,0,199,3411,0,0,0,0,0,0
96,雙十店,26-SEP-22,2,0000,0000,647415,SIMPLY GOOD 樂事海鹽81G,81g/包,4710543009199,23,糖果餅乾課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,土城店,26-SEP-22,2,0000,0000,343803,義美低糖糙米奶250ml*6包/組,250ml*6包/組,4710126206526,21,飲料課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-44.25,0,0,0,0,1,54.29,0,0,1,54.29,0,0,0,0,0,0
32,佳里店,26-SEP-22,2,0000,0000,707364,舒潔濕式衛生紙家庭號,40抽*3包,4710114811541,27,家用紙製品課,12,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,八德店,26-SEP-22,2,0000,0000,975030,統一陽光低糖高纖豆漿450ml/盒,450ml,4710088435323,15,冷藏課,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32.38,0,0,2,32.38,0,0,0,0,0,0
18,鮮食集,26-SEP-22,2,0000,0000,262749,青的農場爆米花-甜,55g,4710943330114,23,糖果餅乾課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,南湖店,26-SEP-22,2,0000,0000,198765,ADIDAS男棉長袖T 黑#L,GV5295 / HL2285,,51,男裝課,4,4080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,南湖店,26-SEP-22,2,0000,0000,921111,FILA男棉長袖T 7000 灰#XL,1TEW7000BK / 1TEW7000MY,,51,男裝課,4,3736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
