STR_NO,STR_NA,TDATE,JTYPE,STIME,TTIME,GOO_NO,PRDTNAME,PRDTSPEC,BARCODE,PRDTDEPT,PRDTDEPTNAME,VIQTY,VIAMT,VIAJQTY,VIAJAMT,VRQTY,VRAMT,VRAJQTY,VRAJAMT,WIQTY,WIAMT,WIAJQTY,WIAJAMT,WRQTY,WRAMT,WRAJQTY,WRAJAMT,TNFIQTY,TNFIAMT,TNFOQTY,TNFOAMT,SKIQTY,SKIAMT,SKOQTY,SKOAMT,SQTY,SAMT,RQTY,RAMT,SOQTY,SOAMT,SIQTY,SIAMT,FUQTY,FUAMT,DEQTY,DEAMT
16,南湖店,25-SEP-22,2,0000,0000,811426,天仁綠茶粉 225公克/包,,4711967402009,26,沖調課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-138.99,0,0,0,0,3,397.14,0,0,3,397.14,0,0,0,0,0,0
9,中和店,25-SEP-22,2,0000,0000,143528,脫普咖啡因頭皮調理洗髮精,800ml,4710380012475,28,美容用品課,0,0,0,0,0,0,0,0,24,1577.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65.71,0,0,1,65.71,0,0,0,0,0,0
34,中崙店,25-SEP-22,2,0000,0000,593895,樂事韓式辣醬炸雞97G,97g/包,4710543012984,23,糖果餅乾課,0,0,0,0,0,0,0,0,60,1939.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,66.67,0,0,2,66.67,0,0,0,0,0,0
34,中崙店,25-SEP-22,2,0000,0000,887282,多力多滋組合包-起司 48gx4包/組,48gx4包/組,4710543626099,23,糖果餅乾課,0,0,0,0,0,0,0,0,120,6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,628.57,0,0,11,628.57,0,0,0,0,0,0
10,土城店,25-SEP-22,2,0000,0000,436341,高鈣牛奶麥芽隨身包20gx18入,20gx18入,4718262211107,26,沖調課,0,0,0,0,0,0,0,0,36,5620.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,頭份店,25-SEP-22,2,0000,0000,276006,妙潔低敏防護手套 M,M-1雙入,4710466206569,69,家庭清潔洗劑課,0,0,0,0,0,0,0,0,12,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,鳳山店,25-SEP-22,2,0000,0000,145239,福樂自然零藍莓優酪100g*4,100g*4入/組,4710339005176,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,449.52,0,0,8,449.52,0,0,0,0,0,0
37,鳳山店,25-SEP-22,2,0000,0000,186477,福樂自然零無加糖優酪100g*4,,4710339005817,15,冷藏課,12,674.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,224.76,0,0,4,224.76,0,0,0,0,0,0
37,鳳山店,25-SEP-22,2,0000,0000,700365,福樂全脂營養牛乳行動力配1892ml/瓶,1892ml/瓶,4710339006487,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,226.67,0,0,2,226.67,0,0,0,0,0,0
10,土城店,25-SEP-22,2,0000,0000,401297,統一陽光糙米漿  1858ml/瓶,1858ml/瓶,4710088432513,15,冷藏課,9,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,497.16,0,0,9,497.16,0,0,0,0,0,0
33,八德店,25-SEP-22,2,0000,0000,689049,冬瓜塊300g+-10%/包,300g+-10%/包,4717060621217,11,蔬菜課,3,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,213,0,0,6,213,0,0,0,0,0,0
10,土城店,25-SEP-22,2,0000,0000,484566,一匙靈超濃縮洗衣精- 制菌3kg瓶裝,3kg/瓶,4710363097482,69,家庭清潔洗劑課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,122.86,0,0,1,122.86,0,0,0,0,0,0
16,南湖店,25-SEP-22,2,0000,0000,118987,光泉全脂鮮乳 290ml/盒,290ml/盒,4710105024707,15,冷藏課,12,397.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,264,0,0,8,264,0,0,0,0,0,0
30,碧潭店,25-SEP-22,2,0000,0000,695895,雪芙蘭 淨肌礦物泥洗面乳- 清爽控油,120g/控油,4710221360079,28,美容用品課,0,0,0,0,0,0,0,0,24,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,113.33,0,0,3,113.33,0,0,0,0,0,0
14,斗南店,25-SEP-22,2,0000,0000,699094,10011塑膠高發泡氣密條,NO.10011,4716381100111,34,家庭修繕,0,0,0,0,-5,-445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,員林店,25-SEP-22,2,0000,0000,677301,妙潔直火安心特級鋁箔8m,,4710466102342,69,家庭清潔洗劑課,0,0,0,0,0,0,0,0,48,3072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,台東店,25-SEP-22,2,0000,0000,640482,台灣杏鮑菇 300g+-5%/袋,300g+-5%/袋,4713327160031,11,蔬菜課,20,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,885,0,0,15,885,0,0,0,0,0,0
6,員林店,25-SEP-22,2,0000,0000,267477,張君雅小妹妹-墨西哥辣雞點心麵,78g/包,4710199087701,23,糖果餅乾課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,76.2,0,0,4,76.2,0,0,0,0,0,0
10,土城店,25-SEP-22,2,0000,0000,874016,義美素菜頭粿  600g/條,600g/條,4710126097315,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-79.36,0,0,0,0,2,99.04,0,0,2,99.04,0,0,0,0,0,0
39,頭份店,25-SEP-22,2,0000,0000,738264,薄餅皮,400g,8938505644011,66,進口食品課,0,0,0,0,0,0,0,0,40,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,土城店,25-SEP-22,2,0000,0000,691224,海帶卷300G/盒,300G/盒,,13,水產課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-36,0,0,0,0,1,55.24,0,0,1,55.24,0,0,0,0,0,0
34,中崙店,25-SEP-22,2,0000,0000,968535,桂格燕麥堅果王-920ML/瓶,920ML,4710043030440,15,冷藏課,6,308.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,318.1,0,0,6,318.1,0,0,0,0,0,0
16,南湖店,25-SEP-22,2,0000,0000,121572,單品壽司,,,13,水產課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-250,-1250,0,0,0,0,124,1146.64,0,0,124,1146.64,0,0,0,0,0,0
17,台東店,25-SEP-22,2,0000,0000,834057,履歷台灣香蕉(約1kg+-5%)/袋,約1kg+-5%/袋,4710139761005,12,水果課,30,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3115,0,0,35,3115,0,0,0,0,0,0
30,碧潭店,25-SEP-22,2,0000,0000,629464,法國波爾多橘園城堡限量甜白葡萄酒,橘園 750ml,3354901503465,30,葡萄酒,0,0,0,0,0,0,0,0,6,2850.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,637.14,0,0,1,637.14,0,0,0,0,0,0
36,嘉義店,25-SEP-22,2,0000,0000,266321,泰國玉米筍 100g+-5%/盒,100g+-10%/盒,4718072230701,11,蔬菜課,20,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,384,0,0,12,384,0,0,0,0,0,0
12,忠孝店,25-SEP-22,2,0000,0000,435348,阿華田超值經濟包36入,20gx36入,4718262007205,26,沖調課,0,0,0,0,0,0,0,0,36,7948.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,303.81,0,0,1,303.81,0,0,0,0,0,0
31,景平店,25-SEP-22,2,0000,0000,487509,林鳳營特濃重乳優格(微甜),400g/杯,4710063337284,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.76,0,0,1,84.76,0,0,0,0,0,0
30,碧潭店,25-SEP-22,2,0000,0000,448587,林鳳營特濃重乳優格(無加糖),80g*3杯,4710063338274,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,168.57,0,0,3,168.57,0,0,0,0,0,0
10,土城店,25-SEP-22,2,0000,0000,250368,義美原味蛋卷 180g/盒,180g/盒,4710126012097,23,糖果餅乾課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-120.96,0,0,0,0,7,506.66,0,0,7,506.66,0,0,0,0,0,0
7,台南店,25-SEP-22,2,0000,0000,834515,台灣香蕉(約15cm +- 5%/支)/公斤,約15cm+-5%/支,,12,水果課,266,6916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.18,7021,0,0,234.18,7021,0,0,0,0,0,0
12,忠孝店,25-SEP-22,2,0000,0000,105969,味全萬丹酪農戶限定鮮乳 936ml/盒,936ml/盒,4710063337710,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1158,0,0,12,1158,0,0,0,0,0,0
10,土城店,25-SEP-22,2,0000,0000,847002,耆盛特級昆布,200g,4713958225888,20,米,麵,南北貨課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,南湖店,25-SEP-22,2,0000,0000,268935,OP茶酚洗潔精-金柚小蘇打補充包,800g,4710660884297,69,家庭清潔洗劑課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-102.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,忠明店,25-SEP-22,2,0000,0000,658434,方型密封保鮮盒1380ml,容量:1380亳升,6926860317185,33,廚房與餐具用品課,0,0,0,0,0,0,0,0,24,1114.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,113.33,0,0,1,113.33,0,0,0,0,0,0
1,平鎮店,25-SEP-22,2,0000,0000,579513,毛寶小蘇打洗碗精1000G泵-無香精,1000g/瓶,4710038856383,69,家庭清潔洗劑課,0,0,0,0,0,0,0,0,12,777.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63.81,0,0,1,63.81,0,0,0,0,0,0
10,土城店,25-SEP-22,2,0000,0000,818730,金錢豹  日式茶碗蒸蛋粉 (干貝蟹肉),20g*2入,4714089705119,25,食用油&罐頭醬料課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-54.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,中壢店,25-SEP-22,2,0000,0000,375267,*簡單點優酪乳150ml,150ml/瓶,4710063338397,15,冷藏課,32,345.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,204.84,0,0,18,204.84,1,19,0,0,0,0
2,湳雅店,25-SEP-22,2,0000,0000,377772,統一陽光高纖燕麥穀奶300mlx3/組,300mlx3瓶/組,4710088822987,15,冷藏課,6,475.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,491.4,0,0,6,491.4,0,0,0,0,0,0
7,台南店,25-SEP-22,2,0000,0000,167778,福樂自然零無加糖優酪乳150ml,150ml/罐,4710339006258,15,冷藏課,108,1333.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,396.16,0,0,32,396.16,0,0,0,0,0,0
33,八德店,25-SEP-22,2,0000,0000,814410,義美豆奶250ml*24包/箱,250ml*24包/箱,4710126194380,21,飲料課,0,0,0,0,0,0,0,0,10,2008.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,-3013.2
32,佳里店,25-SEP-22,2,0000,0000,843293,維力素飄香-素紅燒牛肉 85g*5包/組,85g*5包/組,4710199012215,20,米,麵,南北貨課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,323.8,0,0,5,323.8,0,0,0,0,0,0
31,景平店,25-SEP-22,2,0000,0000,401946,統一AB優酪乳-無糖  1830ml/瓶,1830ml/瓶,4710088821812,15,冷藏課,16,1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3859.13,0,0,31,3859.13,0,0,0,0,0,0
12,忠孝店,25-SEP-22,2,0000,0000,573331,日正小蘇打粉 280g/包,280g/包,4710943100991,25,食用油&罐頭醬料課,0,0,0,0,0,0,0,0,12,278.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85.71,0,0,3,85.71,0,0,0,0,0,0
7,台南店,25-SEP-22,2,0000,0000,626160,逸萱秀清爽防油光洗髮精,700ml,4710363117616,28,美容用品課,0,0,0,0,0,0,0,0,24,3360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,斗南店,25-SEP-22,2,0000,0000,524520,水晶肥皂食器洗滌液体,1000ml/瓶,4710060006060,69,家庭清潔洗劑課,0,0,0,0,0,0,0,0,12,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,中壢店,25-SEP-22,2,0000,0000,618015,山東白蘿蔔絲500g+-5%/包,500g+-5%/包,,11,蔬菜課,4,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,八德店,25-SEP-22,2,0000,0000,319254,台灣木瓜(約900克+-5%)/粒,900克+-5%/粒,,12,水果課,75,3710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,5012,0,0,85,5012,0,0,0,0,0,0
37,鳳山店,25-SEP-22,2,0000,0000,577503,絲花潤澤化妝棉40片,40P,4903111478064,28,美容用品課,0,0,0,0,0,0,0,0,36,1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.76,0,0,1,44.76,0,0,0,0,0,0
9,中和店,25-SEP-22,2,0000,0000,127491,CHIQ 視訊盒MP6-F01,MP6-F01,4711229592226,41,電視及音響,0,0,0,0,0,0,0,0,1,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,南湖店,25-SEP-22,2,0000,0000,942150,萬歲牌沛力堅果種子20G7包,140G,4710022047001,23,糖果餅乾課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-144.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,員林店,25-SEP-22,2,0000,0000,202085,台灣鮮(小)香菇 500g+-5%/袋,500g+-5%/袋,4715691100330,11,蔬菜課,10,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,829,0,0,12,829,0,0,0,0,-1,-73
39,頭份店,25-SEP-22,2,0000,0000,934524,桌椅自黏防護墊圓形 4.0cm 8片裝,直徑4.0cm,6940608436235,34,家庭修繕,0,0,0,0,0,0,0,0,36,345.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,鳳山店,25-SEP-22,2,0000,0000,936052,林鳳營實感精品優格-綜合莓果130g,130g,4710063338717,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,108.57,0,0,3,108.57,0,0,0,0,0,0
9,中和店,25-SEP-22,2,0000,0000,445522,智利富士蘋果(約210克+-5%)/粒,#88  210克/粒 70%,,12,水果課,420,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,5765,0,0,243,5765,0,0,0,0,0,0
33,八德店,25-SEP-22,2,0000,0000,521838,舒酸定牙齦護理-抗敏軟毛牙刷3入,3入/組,4719871987858,28,美容用品課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,201.9,0,0,2,201.9,0,0,0,0,0,0
30,碧潭店,25-SEP-22,2,0000,0000,100568,雪芙蘭SPA純淨洗髮精-清新舒涼型,650g/清新舒涼,4710221380015,28,美容用品課,0,0,0,0,0,0,0,0,12,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,忠明店,25-SEP-22,2,0000,0000,723624,大拇指低筋麵粉 1000g/包,1000g±1.5%/包,4710970774103,25,食用油&罐頭醬料課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0,0,1,47,0,0,0,0,0,0
36,嘉義店,25-SEP-22,2,0000,0000,302751,妙管家水垢殺手750g,750g,4710303236032,69,家庭清潔洗劑課,0,0,0,0,0,0,0,0,12,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,湳雅店,25-SEP-22,2,0000,0000,375264,林鳳營益生菌優酪乳(草莓)939ml,939ml/瓶,4710063338472,15,冷藏課,8,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202.86,0,0,3,202.86,0,0,0,0,0,0
33,八德店,25-SEP-22,2,0000,0000,391768,義美低糖黑豆奶250ml*24包/箱,250ml*24包/箱,4710126206038,21,飲料課,0,0,0,0,0,0,0,0,10,2008.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-2039.83
32,佳里店,25-SEP-22,2,0000,0000,656604,寶礦力水得ion water運動飲料4瓶/組,580ml*4瓶/組,4716426030434,21,飲料課,0,0,0,0,0,0,0,0,24,1529.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65.71,0,0,1,65.71,0,0,0,0,0,0
12,忠孝店,25-SEP-22,2,0000,0000,843675,一匙靈制菌超濃縮洗衣粉1.9KG,1.9kg/盒,4710363523714,69,家庭清潔洗劑課,0,0,0,0,0,0,0,0,42,4359.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,622.8,0,0
10,土城店,25-SEP-22,2,0000,0000,681604,吳郭魚 500~700g/尾,500~700g/尾,,13,水產課,60,2820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-44.65,0,0,0,0,29,1595,0,0,29,1595,0,0,0,0,0,0
9,中和店,25-SEP-22,2,0000,0000,824703,脫普 控油平衡洗髮精,800ml,4710380012451,28,美容用品課,0,0,0,0,0,0,0,0,24,1577.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65.71,0,0,1,65.71,0,0,0,0,0,0
31,景平店,25-SEP-22,2,0000,0000,349648,Dr.Milker英式鮮奶茶250ml,250ml,4710088824073,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,70.48,0,0,2,70.48,0,0,0,0,0,0
9,中和店,25-SEP-22,2,0000,0000,686079,李施德霖薄荷除菌漱口水1000ml,1000ml,4710032705182,28,美容用品課,0,0,0,0,0,0,0,0,18,3346.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,台南店,25-SEP-22,2,0000,0000,761745,倫士度零涼感去味沐浴露,450ml,4902806110111,28,美容用品課,0,0,0,0,0,0,0,0,12,2452.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,中崙店,25-SEP-22,2,0000,0000,701595,必喜麗長效保濕透明髮雕(強黏)225g,,4902806548600,28,美容用品課,0,0,0,0,0,0,0,0,9,888.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,土城店,25-SEP-22,2,0000,0000,892473,新東陽厚切豬肉乾(隨手包)100g,100g,4710057208460,23,糖果餅乾課,0,0,0,0,0,0,0,0,10,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,238.1,0,0,2,238.1,0,0,0,0,0,0
3,忠明店,25-SEP-22,2,0000,0000,281897,台灣小黃瓜600g+-5%/盒,600g+-5%/盒,4719853581395,11,蔬菜課,20,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2098,0,0,38,2098,0,0,0,0,0,0
1,平鎮店,25-SEP-22,2,0000,0000,953392,統一瑞穗全脂鮮乳 1858ml/瓶,1858ml/瓶,4710088434593,15,冷藏課,72,11088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,13604,0,0,82,13604,0,0,0,0,0,0
96,雙十店,25-SEP-22,2,0000,0000,834468,大拇指泰國芭樂乾 200g/包,200g士4.5%,4710970803131,23,糖果餅乾課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,中和店,25-SEP-22,2,0000,0000,390768,福樂黃金雞蛋布丁  100g*6杯/組,100g*6杯/組,4710339003349,15,冷藏課,10,586.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,240,0,0,4,240,0,0,0,0,0,0
36,嘉義店,25-SEP-22,2,0000,0000,393926,品盛堂-養氣茶,9g*12,4713095560460,26,沖調課,0,0,0,0,0,0,0,0,8,1360.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,湳雅店,25-SEP-22,2,0000,0000,724997,立頓茗閒情活綠茶包36入,90g,4710094113086,26,沖調課,0,0,0,0,0,0,0,0,12,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,碧潭店,25-SEP-22,2,0000,0000,917262,杯子蛋糕-桂圓,45g+-9%/個,,18,烘焙課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-34.2,0,0,0,0,2,41.9,0,0,2,41.9,0,0,0,0,0,0
2,湳雅店,25-SEP-22,2,0000,0000,343291,南洋風香辣蟹粉絲,80g*3*12入,4710943680103,20,米,麵,南北貨課,0,0,0,0,0,0,0,0,12,1183.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103.81,0,0,1,103.81,0,0,0,0,0,0
39,頭份店,25-SEP-22,2,0000,0000,237424,台灣茭白筍-600g+-10%/包,600g+-10%/包,4718072085479,11,蔬菜課,20,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,594,0,0,6,594,0,0,0,0,0,0
2,湳雅店,25-SEP-22,2,0000,0000,469020,Biore淨嫩沐浴乳 馥郁紫鳶香1000g,1000g,4710363986069,28,美容用品課,0,0,0,0,0,0,0,0,36,4717.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132.38,0,0,1,132.38,0,0,0,0,0,0
16,南湖店,25-SEP-22,2,0000,0000,874368,來一客杯麵韓式泡菜風味 67gx3杯/組,,4710088414076,20,米,麵,南北貨課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-60,0,0,0,0,22,1361.8,0,0,22,1361.8,0,0,0,0,0,0
16,南湖店,25-SEP-22,2,0000,0000,647691,紅目鰱-公斤,kg,,13,水產課,1.1,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,土城店,25-SEP-22,2,0000,0000,149943,大拇指 健康沐浴巾,,4710970772611,28,美容用品課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-51.87,0,0,0,0,6,165.72,0,0,6,165.72,0,0,0,0,0,0
32,佳里店,25-SEP-22,2,0000,0000,931875,光泉果汁時刻-芭樂青檸果汁375ml,375ml,4710105038834,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80.01,0,0,3,80.01,0,0,0,0,0,0
32,佳里店,25-SEP-22,2,0000,0000,752274,溫泡 碳酸入浴錠 (綜合橘柚),45g*20錠,4901080555816,28,美容用品課,0,0,0,0,0,0,0,0,12,2706.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,台東店,25-SEP-22,2,0000,0000,480357,去味大師衣物香氛袋,10g*3/阿里山金萱,4710731092361,69,家庭清潔洗劑課,0,0,0,0,0,0,0,0,12,440.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,平鎮店,25-SEP-22,2,0000,0000,241215,海帶結/公斤,,,13,水產課,3,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.965,281.91,0,0,1.965,281.91,0,0,0,0,0,0
2,湳雅店,25-SEP-22,2,0000,0000,366936,茶之初台灣四季春 535ml*4瓶/組,535ml*4瓶/組,4710095700469,21,飲料課,0,0,0,0,0,0,0,0,12,708.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,236.2,0,0,4,236.2,0,0,0,0,0,0
13,中壢店,25-SEP-22,2,0000,0000,851521,洋蔥絲 300g/包,300g/包,4717060601318,11,蔬菜課,6,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,110.48,0,0,4,110.48,0,0,0,0,0,0
10,土城店,25-SEP-22,2,0000,0000,229647,台灣紅肉火龍果(約350克+-5%)/公斤,350克/粒,,12,水果課,40,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.21,3837,0,0,80.21,3837,0,0,0,0,0,0
32,佳里店,25-SEP-22,2,0000,0000,169653,光泉牛乳-巧克力 1857ml/瓶,1857ml/瓶,4710105015156,15,冷藏課,2,250.5,0,0,-1,-125.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,483.8,0,0,4,483.8,0,0,0,0,0,0
12,忠孝店,25-SEP-22,2,0000,0000,345579,味全超優質蘋果牛奶2709ml,2709ml/瓶,4710063337239,15,冷藏課,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1051.44,0,0,8,1051.44,0,0,0,0,0,0
12,忠孝店,25-SEP-22,2,0000,0000,422550,農搾百香檸檬飲900ml,900ml/盒,4710063416026,15,冷藏課,15,664.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,600.04,0,0,14,600.04,0,0,0,0,0,0
13,中壢店,25-SEP-22,2,0000,0000,130836,統一AB優酪乳-草莓  206ml/瓶,206ml/瓶,4710088432940,15,冷藏課,36,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,425.75,0,0,18,425.75,0,0,0,0,0,0
34,中崙店,25-SEP-22,2,0000,0000,675202,台灣紅蘿蔔(履歷) 600g/袋,600g/袋,4717060906710,11,蔬菜課,8,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,385,0,0,11,385,0,0,0,0,0,0
